
 Params: N = 40 | d = 1 | type of data: harmonic| Becker Hist Avg price = 52.60459899902344 | Max Price: 153.9237518310547
 Params: N = 40 | d = 1 | type of data: harmonic| Becker/Ours CNN Avg price = 58.43354797363281 | Max Price: 153.928466796875
 Params: N = 70 | d = 1 | type of data: harmonic| Becker Hist Avg price = 45.9246711730957 | Max Price: 242.35597229003906
 Params: N = 70 | d = 1 | type of data: harmonic| Becker/Ours CNN Avg price = 77.91104888916016 | Max Price: 242.72372436523438
 Params: N = 100 | d = 1 | type of data: harmonic| Becker Hist Avg price = 80.23603820800781 | Max Price: 326.2967834472656
 Params: N = 100 | d = 1 | type of data: harmonic| Becker/Ours CNN Avg price = 90.73955535888672 | Max Price: 326.2570495605469
 Params: N = 130 | d = 1 | type of data: harmonic| Becker Hist Avg price = 42.851959228515625 | Max Price: 407.35308837890625
 Params: N = 130 | d = 1 | type of data: harmonic| Becker/Ours CNN Avg price = 268.91510009765625 | Max Price: 407.6221008300781
 Params: N = 160 | d = 1 | type of data: harmonic| Becker Hist Avg price = 104.5129165649414 | Max Price: 487.5402526855469
 Params: N = 160 | d = 1 | type of data: harmonic| Becker/Ours CNN Avg price = 260.781982421875 | Max Price: 488.0801086425781
 Params: N = 190 | d = 1 | type of data: harmonic| Becker Hist Avg price = 154.3099822998047 | Max Price: 566.175537109375
 Params: N = 190 | d = 1 | type of data: harmonic| Becker/Ours CNN Avg price = 351.6590270996094 | Max Price: 566.4457397460938
 Params: N = 220 | d = 1 | type of data: harmonic| Becker Hist Avg price = 44.62126922607422 | Max Price: 643.4945068359375
 Params: N = 220 | d = 1 | type of data: harmonic| Becker/Ours CNN Avg price = 231.73098754882812 | Max Price: 643.9712524414062
 Params: N = 250 | d = 1 | type of data: harmonic| Becker Hist Avg price = 152.26524353027344 | Max Price: 721.7245483398438
 Params: N = 250 | d = 1 | type of data: harmonic| Becker/Ours CNN Avg price = 391.9665832519531 | Max Price: 721.596435546875
 Params: N = 280 | d = 1 | type of data: harmonic| Becker Hist Avg price = 131.96682739257812 | Max Price: 797.6129150390625
 Params: N = 280 | d = 1 | type of data: harmonic| Becker/Ours CNN Avg price = 591.8499755859375 | Max Price: 797.37890625
 Params: N = 310 | d = 1 | type of data: harmonic| Becker Hist Avg price = 68.99732971191406 | Max Price: 874.4542846679688
 Params: N = 310 | d = 1 | type of data: harmonic| Becker/Ours CNN Avg price = 595.6202392578125 | Max Price: 874.2801513671875
 Params: N = 340 | d = 1 | type of data: harmonic| Becker Hist Avg price = 32.715728759765625 | Max Price: 950.2418212890625
 Params: N = 340 | d = 1 | type of data: harmonic| Becker/Ours CNN Avg price = 552.230712890625 | Max Price: 949.6619262695312
 Params: N = 370 | d = 1 | type of data: harmonic| Becker Hist Avg price = 25.148481369018555 | Max Price: 1025.1904296875
 Params: N = 370 | d = 1 | type of data: harmonic| Becker/Ours CNN Avg price = 468.5191955566406 | Max Price: 1024.9599609375
 Params: N = 400 | d = 1 | type of data: harmonic| Becker Hist Avg price = 32.25666427612305 | Max Price: 1099.9757080078125
 Params: N = 400 | d = 1 | type of data: harmonic| Becker/Ours CNN Avg price = 505.52362060546875 | Max Price: 1100.1063232421875
 Params: N = 430 | d = 1 | type of data: harmonic| Becker Hist Avg price = 211.09432983398438 | Max Price: 1175.086669921875
 Params: N = 430 | d = 1 | type of data: harmonic| Becker/Ours CNN Avg price = 821.0848999023438 | Max Price: 1175.0284423828125
 Params: N = 460 | d = 1 | type of data: harmonic| Becker Hist Avg price = 63.529571533203125 | Max Price: 1249.83935546875
 Params: N = 460 | d = 1 | type of data: harmonic| Becker/Ours CNN Avg price = 525.4892578125 | Max Price: 1250.1622314453125
 Params: N = 490 | d = 1 | type of data: harmonic| Becker Hist Avg price = 248.01124572753906 | Max Price: 1324.4891357421875
 Params: N = 490 | d = 1 | type of data: harmonic| Becker/Ours CNN Avg price = 715.2177734375 | Max Price: 1323.687744140625
 Params: N = 10 | d = 1 | type of data: dm| Becker Hist Avg price = 6.038242816925049 | Max Price: 14.352303504943848
 Params: N = 40 | d = 1 | type of data: dm| Becker Hist Avg price = 6.035758018493652 | Max Price: 17.27175521850586
 Params: N = 70 | d = 1 | type of data: dm| Becker Hist Avg price = 6.052812576293945 | Max Price: 18.08362579345703
 Params: N = 100 | d = 1 | type of data: dm| Becker Hist Avg price = 6.05003547668457 | Max Price: 18.489606857299805
 Params: N = 130 | d = 1 | type of data: dm| Becker Hist Avg price = 6.019228935241699 | Max Price: 18.70780372619629
 Params: N = 160 | d = 1 | type of data: dm| Becker Hist Avg price = 6.016998291015625 | Max Price: 18.890090942382812
 Params: N = 190 | d = 1 | type of data: dm| Becker Hist Avg price = 6.0152788162231445 | Max Price: 19.045249938964844
 Params: N = 220 | d = 1 | type of data: dm| Becker Hist Avg price = 6.022917747497559 | Max Price: 19.194246292114258
 Params: N = 250 | d = 1 | type of data: dm| Becker Hist Avg price = 6.0068769454956055 | Max Price: 19.278057098388672
 Params: N = 280 | d = 1 | type of data: dm| Becker Hist Avg price = 6.017400741577148 | Max Price: 19.365787506103516
 Params: N = 310 | d = 1 | type of data: dm| Becker Hist Avg price = 6.04089879989624 | Max Price: 19.43264389038086
 Params: N = 340 | d = 1 | type of data: dm| Becker Hist Avg price = 5.986993312835693 | Max Price: 19.447099685668945
 Params: N = 370 | d = 1 | type of data: dm| Becker Hist Avg price = 6.005937099456787 | Max Price: 19.49952507019043
 Params: N = 400 | d = 1 | type of data: dm| Becker Hist Avg price = 6.008569240570068 | Max Price: 19.53228187561035
 Params: N = 430 | d = 1 | type of data: dm| Becker Hist Avg price = 5.9961161613464355 | Max Price: 19.567001342773438
 Params: N = 460 | d = 1 | type of data: dm| Becker Hist Avg price = 6.0165534019470215 | Max Price: 19.636701583862305
 Params: N = 490 | d = 1 | type of data: dm| Becker Hist Avg price = 6.023857593536377 | Max Price: 19.665077209472656
 Params: N = 10 | d = 1 | type of data: harmonic| Becker Hist Avg price = 29.4736328125 | Max Price: 51.70493698120117
 Params: N = 40 | d = 1 | type of data: harmonic| Becker Hist Avg price = 38.327392578125 | Max Price: 154.17234802246094
 Params: N = 70 | d = 1 | type of data: harmonic| Becker Hist Avg price = 87.76068115234375 | Max Price: 242.539794921875
 Params: N = 100 | d = 1 | type of data: harmonic| Becker Hist Avg price = 57.739410400390625 | Max Price: 326.1210021972656
 Params: N = 130 | d = 1 | type of data: harmonic| Becker Hist Avg price = 124.1705551147461 | Max Price: 407.8736267089844
 Params: N = 160 | d = 1 | type of data: harmonic| Becker Hist Avg price = 34.874244689941406 | Max Price: 487.7873229980469
 Params: N = 190 | d = 1 | type of data: harmonic| Becker Hist Avg price = 86.04161071777344 | Max Price: 565.8423461914062
 Params: N = 220 | d = 1 | type of data: harmonic| Becker Hist Avg price = 89.88812255859375 | Max Price: 644.526123046875
 Params: N = 250 | d = 1 | type of data: harmonic| Becker Hist Avg price = 161.06256103515625 | Max Price: 721.6986694335938
 Params: N = 280 | d = 1 | type of data: harmonic| Becker Hist Avg price = 26.584121704101562 | Max Price: 797.7262573242188
 Params: N = 310 | d = 1 | type of data: harmonic| Becker Hist Avg price = 190.99610900878906 | Max Price: 873.7260131835938
 Params: N = 340 | d = 1 | type of data: harmonic| Becker Hist Avg price = 96.16737365722656 | Max Price: 949.6646728515625
 Params: N = 370 | d = 1 | type of data: harmonic| Becker Hist Avg price = 42.3340950012207 | Max Price: 1024.278076171875
 Params: N = 400 | d = 1 | type of data: harmonic| Becker Hist Avg price = 96.62492370605469 | Max Price: 1099.981201171875
 Params: N = 430 | d = 1 | type of data: harmonic| Becker Hist Avg price = 58.86784744262695 | Max Price: 1176.1734619140625
 Params: N = 460 | d = 1 | type of data: harmonic| Becker Hist Avg price = 83.26864624023438 | Max Price: 1249.2774658203125
 Params: N = 490 | d = 1 | type of data: harmonic| Becker Hist Avg price = 29.34012222290039 | Max Price: 1323.826171875
 Params: N = 100 | d = 1 | type of data: dm| Becker/Ours CNN Avg price = 6.0717315673828125 | Max Price: 18.489606857299805
 Params: N = 10 | d = 1 | type of data: dm| Becker Hist Avg price = 0.011978071182966232 | Max Price: 0.03136548027396202
 Params: N = 10 | d = 1 | type of data: dm| Becker Hist Avg price = 17.964717864990234 | Max Price: 22.838483810424805
 Params: N = 10 | d = 1 | type of data: dm| Becker/Ours CNN Avg price = 17.964717864990234 | Max Price: 22.838483810424805
 Params: N = 40 | d = 1 | type of data: dm| Becker Hist Avg price = 19.484031677246094 | Max Price: 26.02912712097168
 Params: N = 40 | d = 1 | type of data: dm| Becker/Ours CNN Avg price = 19.484031677246094 | Max Price: 26.02912712097168
 Params: N = 70 | d = 1 | type of data: dm| Becker Hist Avg price = 19.705297470092773 | Max Price: 26.698726654052734
 Params: N = 70 | d = 1 | type of data: dm| Becker/Ours CNN Avg price = 19.705297470092773 | Max Price: 26.698726654052734
 Params: N = 100 | d = 1 | type of data: dm| Becker Hist Avg price = 19.78868865966797 | Max Price: 27.020132064819336
 Params: N = 100 | d = 1 | type of data: dm| Becker/Ours CNN Avg price = 19.78868865966797 | Max Price: 27.020132064819336
 Params: N = 130 | d = 1 | type of data: dm| Becker Hist Avg price = 19.84039878845215 | Max Price: 27.19512939453125
 Params: N = 130 | d = 1 | type of data: dm| Becker/Ours CNN Avg price = 19.84039878845215 | Max Price: 27.19512939453125
 Params: N = 160 | d = 1 | type of data: dm| Becker Hist Avg price = 19.866079330444336 | Max Price: 27.315887451171875
 Params: N = 160 | d = 1 | type of data: dm| Becker/Ours CNN Avg price = 19.866079330444336 | Max Price: 27.315887451171875
 Params: N = 190 | d = 1 | type of data: dm| Becker Hist Avg price = 19.890153884887695 | Max Price: 27.42441749572754
 Params: N = 190 | d = 1 | type of data: dm| Becker/Ours CNN Avg price = 19.890153884887695 | Max Price: 27.42441749572754
 Params: N = 220 | d = 1 | type of data: dm| Becker Hist Avg price = 19.903348922729492 | Max Price: 27.515941619873047
 Params: N = 220 | d = 1 | type of data: dm| Becker/Ours CNN Avg price = 19.9033260345459 | Max Price: 27.515941619873047
 Params: N = 250 | d = 1 | type of data: dm| Becker Hist Avg price = 19.9150333404541 | Max Price: 27.576446533203125
 Params: N = 250 | d = 1 | type of data: dm| Becker/Ours CNN Avg price = 19.9150333404541 | Max Price: 27.576446533203125
 Params: N = 280 | d = 1 | type of data: dm| Becker Hist Avg price = 19.92549705505371 | Max Price: 27.635175704956055
 Params: N = 280 | d = 1 | type of data: dm| Becker/Ours CNN Avg price = 19.92549705505371 | Max Price: 27.635175704956055
 Params: N = 310 | d = 1 | type of data: dm| Becker Hist Avg price = 19.93533706665039 | Max Price: 27.677724838256836
 Params: N = 310 | d = 1 | type of data: dm| Becker/Ours CNN Avg price = 19.93533706665039 | Max Price: 27.677724838256836
 Params: N = 340 | d = 1 | type of data: dm| Becker Hist Avg price = 19.938074111938477 | Max Price: 27.702199935913086
 Params: N = 340 | d = 1 | type of data: dm| Becker/Ours CNN Avg price = 19.938074111938477 | Max Price: 27.702199935913086
 Params: N = 370 | d = 1 | type of data: dm| Becker Hist Avg price = 19.94293975830078 | Max Price: 27.730409622192383
 Params: N = 370 | d = 1 | type of data: dm| Becker/Ours CNN Avg price = 19.942955017089844 | Max Price: 27.730409622192383
 Params: N = 400 | d = 1 | type of data: dm| Becker Hist Avg price = 19.948217391967773 | Max Price: 27.755268096923828
 Params: N = 400 | d = 1 | type of data: dm| Becker/Ours CNN Avg price = 19.948217391967773 | Max Price: 27.755268096923828
 Params: N = 430 | d = 1 | type of data: dm| Becker Hist Avg price = 19.950395584106445 | Max Price: 27.778406143188477
 Params: N = 430 | d = 1 | type of data: dm| Becker/Ours CNN Avg price = 19.950395584106445 | Max Price: 27.778406143188477
 Params: N = 460 | d = 1 | type of data: dm| Becker Hist Avg price = 19.956274032592773 | Max Price: 27.817218780517578
 Params: N = 460 | d = 1 | type of data: dm| Becker/Ours CNN Avg price = 19.956274032592773 | Max Price: 27.817218780517578
 Params: N = 490 | d = 1 | type of data: dm| Becker Hist Avg price = 19.95789337158203 | Max Price: 27.83745002746582
 Params: N = 490 | d = 1 | type of data: dm| Becker/Ours CNN Avg price = 19.957889556884766 | Max Price: 27.83745002746582
 Params: N = 10 | d = 1 | type of data: harmonic| Becker Hist Avg price = 44.57223129272461 | Max Price: 80.47518157958984
 Params: N = 10 | d = 1 | type of data: harmonic| Becker/Ours CNN Avg price = 44.77568054199219 | Max Price: 80.70466613769531
 Params: N = 40 | d = 1 | type of data: harmonic| Becker Hist Avg price = 92.08624267578125 | Max Price: 203.6919403076172
 Params: N = 40 | d = 1 | type of data: harmonic| Becker/Ours CNN Avg price = 80.0925064086914 | Max Price: 203.6715087890625
 Params: N = 70 | d = 1 | type of data: harmonic| Becker Hist Avg price = 63.69791793823242 | Max Price: 310.1900329589844
 Params: N = 10 | d = 1 | type of data: fbm| Becker Hist Avg price = 11.633015632629395 | Max Price: 13.411791801452637
 Params: N = 70 | d = 1 | type of data: harmonic| Becker/Ours CNN Avg price = 108.01630401611328 | Max Price: 309.50567626953125
 Params: N = 100 | d = 1 | type of data: harmonic| Becker Hist Avg price = 74.03733825683594 | Max Price: 409.99993896484375
 Params: N = 100 | d = 1 | type of data: harmonic| Becker/Ours CNN Avg price = 174.69198608398438 | Max Price: 410.28009033203125
 Params: N = 130 | d = 1 | type of data: harmonic| Becker Hist Avg price = 68.40728759765625 | Max Price: 507.96649169921875
 Params: N = 130 | d = 1 | type of data: harmonic| Becker/Ours CNN Avg price = 162.69346618652344 | Max Price: 507.2688293457031
 Params: N = 160 | d = 1 | type of data: harmonic| Becker Hist Avg price = 62.212886810302734 | Max Price: 603.8504638671875
 Params: N = 160 | d = 1 | type of data: harmonic| Becker/Ours CNN Avg price = 301.4373474121094 | Max Price: 603.4193115234375
 Params: N = 190 | d = 1 | type of data: harmonic| Becker Hist Avg price = 208.15972900390625 | Max Price: 698.572509765625
 Params: N = 190 | d = 1 | type of data: harmonic| Becker/Ours CNN Avg price = 480.7080383300781 | Max Price: 697.6842041015625
 Params: N = 220 | d = 1 | type of data: harmonic| Becker Hist Avg price = 56.633140563964844 | Max Price: 792.23974609375
 Params: N = 220 | d = 1 | type of data: harmonic| Becker/Ours CNN Avg price = 579.97900390625 | Max Price: 791.9708862304688
 Params: N = 250 | d = 1 | type of data: harmonic| Becker Hist Avg price = 138.30751037597656 | Max Price: 885.1953125
 Params: N = 250 | d = 1 | type of data: harmonic| Becker/Ours CNN Avg price = 473.91229248046875 | Max Price: 884.3294677734375
 Params: N = 280 | d = 1 | type of data: harmonic| Becker Hist Avg price = 324.4414978027344 | Max Price: 975.5934448242188
 Params: N = 280 | d = 1 | type of data: harmonic| Becker/Ours CNN Avg price = 599.5213623046875 | Max Price: 976.2693481445312
 Params: N = 310 | d = 1 | type of data: harmonic| Becker Hist Avg price = 51.6925163269043 | Max Price: 1068.456298828125
 Params: N = 310 | d = 1 | type of data: harmonic| Becker/Ours CNN Avg price = 475.39544677734375 | Max Price: 1067.733642578125
 Params: N = 340 | d = 1 | type of data: harmonic| Becker Hist Avg price = 139.70045471191406 | Max Price: 1158.74267578125
 Params: N = 340 | d = 1 | type of data: harmonic| Becker/Ours CNN Avg price = 835.3660888671875 | Max Price: 1158.359130859375
 Params: N = 370 | d = 1 | type of data: harmonic| Becker Hist Avg price = 145.99069213867188 | Max Price: 1249.2200927734375
 Params: N = 370 | d = 1 | type of data: harmonic| Becker/Ours CNN Avg price = 898.3568115234375 | Max Price: 1248.42529296875
 Params: N = 400 | d = 1 | type of data: harmonic| Becker Hist Avg price = 73.08292388916016 | Max Price: 1339.14111328125
 Params: N = 400 | d = 1 | type of data: harmonic| Becker/Ours CNN Avg price = 703.653076171875 | Max Price: 1339.4306640625
 Params: N = 430 | d = 1 | type of data: harmonic| Becker Hist Avg price = 181.64622497558594 | Max Price: 1428.4171142578125
 Params: N = 430 | d = 1 | type of data: harmonic| Becker/Ours CNN Avg price = 446.46295166015625 | Max Price: 1429.7056884765625
 Params: N = 460 | d = 1 | type of data: harmonic| Becker Hist Avg price = 39.83955764770508 | Max Price: 1518.43359375
 Params: N = 460 | d = 1 | type of data: harmonic| Becker/Ours CNN Avg price = 1141.6527099609375 | Max Price: 1517.6864013671875
 Params: N = 490 | d = 1 | type of data: harmonic| Becker Hist Avg price = 58.755653381347656 | Max Price: 1607.5894775390625
 Params: N = 490 | d = 1 | type of data: harmonic| Becker/Ours CNN Avg price = 823.113037109375 | Max Price: 1606.8726806640625
 Params: N = 10 | d = 1 | type of data: fbm| Becker Hist Avg price = 11.647574424743652 | Max Price: 13.405854225158691
 Params: N = 10 | d = 1 | type of data: fbm| Becker Hist Avg price = 11.691130638122559 | Max Price: 13.452325820922852
 Params: N = 10 | d = 1 | type of data: fbm| Becker/Ours CNN Avg price = 11.691187858581543 | Max Price: 13.481975555419922
 Params: N = 40 | d = 1 | type of data: fbm| Becker Hist Avg price = 11.716651916503906 | Max Price: 14.275691032409668
 Params: N = 40 | d = 1 | type of data: fbm| Becker/Ours CNN Avg price = 11.625608444213867 | Max Price: 14.208399772644043
 Params: N = 70 | d = 1 | type of data: fbm| Becker Hist Avg price = 11.705711364746094 | Max Price: 14.464129447937012
 Params: N = 70 | d = 1 | type of data: fbm| Becker/Ours CNN Avg price = 11.674005508422852 | Max Price: 14.417877197265625
 Params: N = 100 | d = 1 | type of data: fbm| Becker Hist Avg price = 11.670295715332031 | Max Price: 14.515310287475586
 Params: N = 100 | d = 1 | type of data: fbm| Becker/Ours CNN Avg price = 11.663955688476562 | Max Price: 14.499403953552246
 Params: N = 130 | d = 1 | type of data: fbm| Becker Hist Avg price = 11.667539596557617 | Max Price: 14.574926376342773
 Params: N = 130 | d = 1 | type of data: fbm| Becker/Ours CNN Avg price = 11.661237716674805 | Max Price: 14.56110668182373
 Params: N = 160 | d = 1 | type of data: fbm| Becker Hist Avg price = 11.649361610412598 | Max Price: 14.561986923217773
 Params: N = 160 | d = 1 | type of data: fbm| Becker/Ours CNN Avg price = 11.77755355834961 | Max Price: 14.712587356567383
 Params: N = 190 | d = 1 | type of data: fbm| Becker Hist Avg price = 11.658503532409668 | Max Price: 14.608495712280273
 Params: N = 190 | d = 1 | type of data: fbm| Becker/Ours CNN Avg price = 11.634511947631836 | Max Price: 14.554194450378418
 Params: N = 220 | d = 1 | type of data: fbm| Becker Hist Avg price = 11.62613296508789 | Max Price: 14.592348098754883
 Params: N = 220 | d = 1 | type of data: fbm| Becker/Ours CNN Avg price = 11.727659225463867 | Max Price: 14.707070350646973
 Params: N = 250 | d = 1 | type of data: fbm| Becker Hist Avg price = 11.686617851257324 | Max Price: 14.67383098602295
 Params: N = 250 | d = 1 | type of data: fbm| Becker/Ours CNN Avg price = 11.701132774353027 | Max Price: 14.700124740600586
 Params: N = 280 | d = 1 | type of data: fbm| Becker Hist Avg price = 11.684074401855469 | Max Price: 14.67797565460205
 Params: N = 280 | d = 1 | type of data: fbm| Becker/Ours CNN Avg price = 11.662834167480469 | Max Price: 14.648072242736816
 Params: N = 310 | d = 1 | type of data: fbm| Becker Hist Avg price = 11.561238288879395 | Max Price: 14.565752983093262
 Params: N = 310 | d = 1 | type of data: fbm| Becker/Ours CNN Avg price = 11.724740982055664 | Max Price: 14.703023910522461
 Params: N = 340 | d = 1 | type of data: fbm| Becker Hist Avg price = 11.662095069885254 | Max Price: 14.710616111755371
 Params: N = 340 | d = 1 | type of data: fbm| Becker/Ours CNN Avg price = 11.753607749938965 | Max Price: 14.780024528503418
 Params: N = 370 | d = 1 | type of data: fbm| Becker Hist Avg price = 11.687010765075684 | Max Price: 14.710855484008789
 Params: N = 370 | d = 1 | type of data: fbm| Becker/Ours CNN Avg price = 11.749619483947754 | Max Price: 14.79608154296875
 Params: N = 400 | d = 1 | type of data: fbm| Becker Hist Avg price = 11.733990669250488 | Max Price: 14.752434730529785
 Params: N = 400 | d = 1 | type of data: fbm| Becker/Ours CNN Avg price = 11.670184135437012 | Max Price: 14.698397636413574
 Params: N = 10 | d = 1 | type of data: dm| Becker Hist Avg price = 18.30618667602539 | Max Price: 33.31596755981445
 Params: N = 10 | d = 1 | type of data: dm| Becker/Ours CNN Avg price = 18.30618667602539 | Max Price: 33.31596755981445
 Params: N = 40 | d = 1 | type of data: dm| Becker Hist Avg price = 19.490903854370117 | Max Price: 38.98090744018555
 Params: N = 40 | d = 1 | type of data: dm| Becker/Ours CNN Avg price = 19.490903854370117 | Max Price: 38.98090744018555
 Params: N = 70 | d = 1 | type of data: dm| Becker Hist Avg price = 19.709564208984375 | Max Price: 40.29830551147461
 Params: N = 70 | d = 1 | type of data: dm| Becker/Ours CNN Avg price = 19.709564208984375 | Max Price: 40.29830551147461
 Params: N = 100 | d = 1 | type of data: dm| Becker Hist Avg price = 19.786930084228516 | Max Price: 40.923397064208984
 Params: N = 430 | d = 1 | type of data: fbm| Becker Hist Avg price = 11.720281600952148 | Max Price: 14.730908393859863
 Params: N = 100 | d = 1 | type of data: dm| Becker/Ours CNN Avg price = 19.786930084228516 | Max Price: 40.923397064208984
 Params: N = 130 | d = 1 | type of data: dm| Becker Hist Avg price = 19.84213638305664 | Max Price: 41.263916015625
 Params: N = 130 | d = 1 | type of data: dm| Becker/Ours CNN Avg price = 19.84203338623047 | Max Price: 41.263916015625
 Params: N = 160 | d = 1 | type of data: dm| Becker Hist Avg price = 19.863229751586914 | Max Price: 41.52531433105469
 Params: N = 430 | d = 1 | type of data: fbm| Becker/Ours CNN Avg price = 11.701200485229492 | Max Price: 14.738965034484863
 Params: N = 460 | d = 1 | type of data: fbm| Becker Hist Avg price = 11.726790428161621 | Max Price: 14.77294635772705
 Params: N = 160 | d = 1 | type of data: dm| Becker/Ours CNN Avg price = 19.86322784423828 | Max Price: 41.52531433105469
 Params: N = 190 | d = 1 | type of data: dm| Becker Hist Avg price = 19.890714645385742 | Max Price: 41.74409103393555
 Params: N = 460 | d = 1 | type of data: fbm| Becker/Ours CNN Avg price = 11.780278205871582 | Max Price: 14.849392890930176
 Params: N = 190 | d = 1 | type of data: dm| Becker/Ours CNN Avg price = 19.890714645385742 | Max Price: 41.74409103393555
 Params: N = 220 | d = 1 | type of data: dm| Becker Hist Avg price = 19.901962280273438 | Max Price: 41.9467658996582
 Params: N = 490 | d = 1 | type of data: fbm| Becker Hist Avg price = 11.719578742980957 | Max Price: 14.759886741638184
 Params: N = 220 | d = 1 | type of data: dm| Becker/Ours CNN Avg price = 19.901962280273438 | Max Price: 41.9467658996582
 Params: N = 490 | d = 1 | type of data: fbm| Becker/Ours CNN Avg price = 11.690074920654297 | Max Price: 14.72008228302002
 Params: N = 250 | d = 1 | type of data: dm| Becker Hist Avg price = 19.913972854614258 | Max Price: 42.067840576171875
 Params: N = 10 | d = 1 | type of data: dm| Becker Hist Avg price = 18.30618667602539 | Max Price: 33.31596755981445
 Params: N = 10 | d = 1 | type of data: dm| Becker/Ours CNN Avg price = 18.30618667602539 | Max Price: 33.31596755981445
 Params: N = 10 | d = 1 | type of data: dm| Becker Hist Avg price = 18.30618667602539 | Max Price: 33.31596755981445
 Params: N = 10 | d = 1 | type of data: dm| Becker/Ours CNN Avg price = 18.30618667602539 | Max Price: 33.31596755981445
 Params: N = 40 | d = 1 | type of data: dm| Becker Hist Avg price = 19.490903854370117 | Max Price: 38.98090744018555
 Params: N = 40 | d = 1 | type of data: dm| Becker/Ours CNN Avg price = 19.490903854370117 | Max Price: 38.98090744018555
 Params: N = 70 | d = 1 | type of data: dm| Becker Hist Avg price = 19.709564208984375 | Max Price: 40.29830551147461
 Params: N = 70 | d = 1 | type of data: dm| Becker/Ours CNN Avg price = 19.709564208984375 | Max Price: 40.29830551147461
 Params: N = 100 | d = 1 | type of data: dm| Becker Hist Avg price = 19.786930084228516 | Max Price: 40.923397064208984
 Params: N = 100 | d = 1 | type of data: dm| Becker/Ours CNN Avg price = 19.786930084228516 | Max Price: 40.923397064208984
 Params: N = 130 | d = 1 | type of data: dm| Becker Hist Avg price = 19.84213638305664 | Max Price: 41.263916015625
 Params: N = 130 | d = 1 | type of data: dm| Becker/Ours CNN Avg price = 19.84213638305664 | Max Price: 41.263916015625
 Params: N = 160 | d = 1 | type of data: dm| Becker Hist Avg price = 19.86322784423828 | Max Price: 41.52531433105469
 Params: N = 160 | d = 1 | type of data: dm| Becker/Ours CNN Avg price = 19.86322784423828 | Max Price: 41.52531433105469
 Params: N = 190 | d = 1 | type of data: dm| Becker Hist Avg price = 19.890714645385742 | Max Price: 41.74409103393555
 Params: N = 190 | d = 1 | type of data: dm| Becker/Ours CNN Avg price = 19.890714645385742 | Max Price: 41.74409103393555
 Params: N = 220 | d = 1 | type of data: dm| Becker Hist Avg price = 19.90190315246582 | Max Price: 41.9467658996582
 Params: N = 220 | d = 1 | type of data: dm| Becker/Ours CNN Avg price = 19.901962280273438 | Max Price: 41.9467658996582
 Params: N = 250 | d = 1 | type of data: dm| Becker Hist Avg price = 19.913881301879883 | Max Price: 42.067840576171875
 Params: N = 250 | d = 1 | type of data: dm| Becker/Ours CNN Avg price = 19.913972854614258 | Max Price: 42.067840576171875
 Params: N = 280 | d = 1 | type of data: dm| Becker Hist Avg price = 19.925931930541992 | Max Price: 42.18646240234375
 Params: N = 280 | d = 1 | type of data: dm| Becker/Ours CNN Avg price = 19.925931930541992 | Max Price: 42.18646240234375
 Params: N = 310 | d = 1 | type of data: dm| Becker Hist Avg price = 19.938335418701172 | Max Price: 42.27875900268555
 Params: N = 310 | d = 1 | type of data: dm| Becker/Ours CNN Avg price = 19.938335418701172 | Max Price: 42.27875900268555
 Params: N = 340 | d = 1 | type of data: dm| Becker Hist Avg price = 19.937835693359375 | Max Price: 42.30741500854492
 Params: N = 340 | d = 1 | type of data: dm| Becker/Ours CNN Avg price = 19.937835693359375 | Max Price: 42.30741500854492
 Params: N = 370 | d = 1 | type of data: dm| Becker Hist Avg price = 19.942611694335938 | Max Price: 42.378807067871094
 Params: N = 370 | d = 1 | type of data: dm| Becker/Ours CNN Avg price = 19.942615509033203 | Max Price: 42.378807067871094
 Params: N = 400 | d = 1 | type of data: dm| Becker Hist Avg price = 19.94892120361328 | Max Price: 42.42354202270508
 Params: N = 400 | d = 1 | type of data: dm| Becker/Ours CNN Avg price = 19.94892120361328 | Max Price: 42.42354202270508
 Params: N = 430 | d = 1 | type of data: dm| Becker Hist Avg price = 19.949642181396484 | Max Price: 42.4717903137207
 Params: N = 430 | d = 1 | type of data: dm| Becker/Ours CNN Avg price = 19.949615478515625 | Max Price: 42.4717903137207
 Params: N = 460 | d = 1 | type of data: dm| Becker Hist Avg price = 19.95816993713379 | Max Price: 42.560577392578125
 Params: N = 460 | d = 1 | type of data: dm| Becker/Ours CNN Avg price = 19.958166122436523 | Max Price: 42.560577392578125
 Params: N = 10 | d = 1 | type of data: dm| Becker Hist Avg price = 6.038242816925049 | Max Price: 14.352303504943848
 Params: N = 10 | d = 1 | type of data: dm| Becker/Ours CNN Avg price = 6.038242816925049 | Max Price: 14.352303504943848
 Params: N = 40 | d = 1 | type of data: dm| Becker Hist Avg price = 6.035758018493652 | Max Price: 17.27175521850586
 Params: N = 40 | d = 1 | type of data: dm| Becker/Ours CNN Avg price = 6.035758018493652 | Max Price: 17.27175521850586
 Params: N = 70 | d = 1 | type of data: dm| Becker Hist Avg price = 6.052812576293945 | Max Price: 18.08362579345703
 Params: N = 70 | d = 1 | type of data: dm| Becker/Ours CNN Avg price = 6.028250217437744 | Max Price: 18.08362579345703
 Params: N = 100 | d = 1 | type of data: dm| Becker Hist Avg price = 6.05003547668457 | Max Price: 18.489606857299805
 Params: N = 100 | d = 1 | type of data: dm| Becker/Ours CNN Avg price = 6.049742698669434 | Max Price: 18.489606857299805
