Date,High,Low,Open,Close,Volume,Adj Close
2000-01-03,8.019911766052246,7.743362903594971,7.92772912979126,7.835546016693115,387070.0,5.979802131652832
2000-01-04,7.866272926330566,7.712635040283203,7.712635040283203,7.774089813232422,548163.0,5.93290376663208
2000-01-05,7.897000789642334,7.774089813232422,7.774089813232422,7.804818153381348,222723.0,5.956353664398193
2000-01-06,7.835546016693115,7.712635040283203,7.774089813232422,7.804818153381348,511144.0,5.956353664398193
2000-01-07,8.019911766052246,7.774089813232422,7.804818153381348,7.958456039428711,914283.0,6.073602676391602
2000-01-10,8.112093925476074,7.866272926330566,7.958456039428711,8.019911766052246,2106004.0,6.120505332946777
2000-01-11,8.050639152526855,7.866272926330566,8.050639152526855,7.866272926330566,580504.0,6.003254413604736
2000-01-12,8.142822265625,7.743362903594971,7.9891839027404785,7.92772912979126,908588.0,6.05015230178833
2000-01-13,8.235005378723145,8.050639152526855,8.050639152526855,8.112093925476074,312016.0,6.190855026245117
2000-01-14,8.357914924621582,8.142822265625,8.17354965209961,8.142822265625,401308.0,6.214306831359863
2000-01-18,8.204277038574219,8.081366539001465,8.17354965209961,8.081366539001465,681593.0,6.167405605316162
2000-01-19,8.17354965209961,7.897000789642334,7.897000789642334,8.019911766052246,449514.0,6.120505332946777
2000-01-20,8.112093925476074,7.9891839027404785,8.019911766052246,8.081366539001465,677322.0,6.167405605316162
2000-01-21,8.112093925476074,7.92772912979126,8.050639152526855,8.019911766052246,1111378.0,6.120505332946777
2000-01-24,8.112093925476074,7.9891839027404785,8.019911766052246,8.019911766052246,1095512.0,6.120505332946777
2000-01-25,8.081366539001465,7.92772912979126,8.050639152526855,7.958456039428711,1067647.0,6.073602676391602
2000-01-26,8.019911766052246,7.897000789642334,8.019911766052246,7.92772912979126,1342033.0,6.05015230178833
2000-01-27,8.050639152526855,7.897000789642334,7.92772912979126,7.958456039428711,817668.0,6.073602676391602
2000-01-28,8.019911766052246,7.743362903594971,8.019911766052246,7.743362903594971,649253.0,5.90945291519165
2000-01-31,7.92772912979126,7.804818153381348,7.866272926330566,7.835546016693115,455209.0,5.979802131652832
2000-02-01,7.92772912979126,7.835546016693115,7.866272926330566,7.866272926330566,639693.0,6.003254413604736
2000-02-02,7.897000789642334,7.835546016693115,7.866272926330566,7.866272926330566,311812.0,6.003254413604736
2000-02-03,8.357914924621582,7.866272926330566,7.897000789642334,8.050639152526855,642744.0,6.148952007293701
